entry_id,specimen_id,specimen_scale,source,title,authors,year,frm_h,frm_l,col_h,col_d,bm_h,bm_t,bbm_h,bbm_t,slb_d,slb_h,col_ext,bm_ext,bbm_ext,inf_type,inf_opn_type,inf_win_h,inf_win_v,inf_win_ph,inf_win_pv,inf_door_h,inf_door_v,inf_door_ph,inf_door_pv,inf_dp,inf_bnd_pat,inf_inff_intfc,inf_interface_bottom,inf_interface_left,inf_interface_top,inf_interface_right,inf_ul,inf_uh,inf_ut,inf_uhead_t,inf_ubed_t,col_cover,col_long_reinf_corner,col_long_reinf_top,col_long_reinf_mid,col_long_reinf_bot,col_trans_crit_top_distance,col_trans_crit_top_reinf,col_trans_crit_bot_distance,col_trans_crit_bot_reinf,col_trans_mid_reinf,bm_cover,bm_long_reinf_corner,bm_long_reinf_top,bm_long_reinf_mid,bm_long_reinf_bot,bm_trans_crit_left_distance,bm_trans_crit_left_reinf,bm_trans_crit_right_distance,bm_trans_crit_right_reinf,bm_trans_mid_reinf,bbm_cover,bbm_long_reinf_corner,bbm_long_reinf_top,bbm_long_reinf_mid,bbm_long_reinf_bot,bbm_trans_crit_left_distance,bbm_trans_crit_left_reinf,bbm_trans_crit_right_distance,bbm_trans_crit_right_reinf,bbm_trans_mid_reinf,slb_cover,slb_top_l_reinf,slb_top_d_reinf,slb_bot_l_reinf,slb_bot_d_reinf,fc,Ec,conc_prop_day,conc_density,fy,fu,Ey,stl_density,inf_unit_density,inf_mortar_density,inf_unit_compressive_strength_length,inf_unit_compressive_strength_height,inf_unit_compressive_strength_width,inf_mortar_type,inf_mortar_compressive_strength,inf_assembly_compressive_strength_height,inf_assembly_compressive_strength_diagonal,inp_loading_protocol,inp_cyclic_number_of_cycles,inp_cyclic_repetition,inp_cyclic_protocol,inp_column_vertical_load,inp_beam_vertical_load,oop_loading_protocol,oop_cyclic_number_of_cycles,oop_cyclic_repetition,oop_cyclic_protocol,oop_column_vertical_load,oop_beam_vertical_load,glb_initial_stiffness,glb_peak_lateral_load,glb_drift_at_peak_lateral_load,glb_peak_lateral_drift,glb_load_at_peak_lateral_drift,glb_energy_dissipation,glb_failure_mode,lcl_crack_pattern,lcl_failure_mechanism,lcl_damage_progression,lcl_strain_distribution,retrofit_techniques,comments
111,1,1,https://www.nzsee.org.nz/db/Bulletin/Archive/09(2)0122.pdf,Masonry Infill Panels Subjected to Cyclic In-Plane Loading,"J. M. Leuchars, J. C. Scribener",1976,1371.5,2263.0,230.0,152.0,203.0,152.0,432,432,0.0,0.0,0.0,0.0,250,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.4@50.8,10,4#15.875,0#0,0#0,0#0,601,#6.4@50.8,601,#6.4@50.8,#6.4@101.6,10,4#15.875,2#15.875,0#0,2#15.875,0.0,0#0@0,0.0,0#0@0,#6.4@50.8,0.0,0#0@0,0#0@0,0#0@0,0#0@0,24.8,0.0,0.0,0.0,286.1,435.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,66.75,0.0101,0.0101,66.75,0.0,Flexural frame failure with yielding of tension column at base. Stable hysteresis loops maintained at 89.0 kN yield load up to rig capacity of 139.7 mm deformation. Ductile behavior characteristic of reinforced concrete frame without brittle failure.,"First crack at 17.8 kN on inside of loaded corner. At 22.2 kN, cracks appeared at tension column base and on tension faces of beam and columns. Marked stiffness change occurred at this point. Cracking extended throughout frame by 66.7 kN load just before first yield.","Flexural cantilever type failure with plastic hinge formation at column base. First yield occurred at column base at 64.5 kN as predicted. Ultimate strength of 97.9 kN exceeded prediction of 77.8 kN, likely due to early strain hardening of reinforcing steel.",Initial cracking at 17.8-22.2 kN with sudden stiffness reduction. Progressive cracking to mid-section throughout frame up to 66.7 kN. Yielding at 64.5 kN followed by stable plastic behavior. Cracks at knees and column bases continued opening during cycling but maintained stable load capacity.,"Strain profiles changed from approximately uniform distribution to approximately flexural distribution. Long lengths of frame, especially at mid-span, showed little cracking even at 66.7 kN. Cracking to mid-section did not occur until 66.7 kN despite working load range being 35.6-53.4 kN.",none,none
112,2,1,https://www.nzsee.org.nz/db/Bulletin/Archive/09(2)0122.pdf,Masonry Infill Panels Subjected to Cyclic In-Plane Loading,"J. M. Leuchars, J. C. Scribener",1976,1371.5,2263.0,230.0,152.0,203.0,152.0,432,610,0.0,0.0,0.0,0.0,250,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.975,running,mortar_bond,10.0,10.0,10.0,10.0,203.2,73.025,107.95,10.0,10.0,10,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.4@50.8,10,4#15.875,0#0,0#0,0#0,601,#6.4@50.8,601,#6.4@50.8,#6.4@101.6,10,4#15.875,2#15.875,0#0,2#15.875,0.0,0#0@0,0.0,0#0@0,#6.4@50.8,0.0,0#0@0,0#0@0,0#0@0,0#0@0,24.8,0.0,0.0,0.0,286.1,435.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cement-based mortar,13.4,26.4,0.0,cyclic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,280,0.003,0.003,280,0.0,Diagonal tension and shear failure following 'knee braced frame' mechanism. Diagonal crack from corner to corner at 311.4 kN with associated shear cracks above second and fifth courses. Panel diagonal crack caused shear cracking in both columns. Columns bent in double curvature due to progressive horizontal cracking down tension column.,Boundary cracking at 169.0 kN caused sudden separation along entire beam and within 254-305 mm of loaded corners along columns. First panel cracks at 222.4 kN in mortar bed above first course. Major diagonal crack at 311.4 kN from corner to corner with horizontal shear cracks above courses 2 and 5. Progressive horizontal cracking from knee to fifth course along tension column.,"Initial boundary cracking terminated uncracked mode, followed by panel acting as diagonal strut. Low shear capacity of unreinforced panel caused bearing forces near diagonal crack ends to produce successive horizontal cracks. Each crack relieved bearing on that course and transferred load to next course. Insufficient shear capacity in compression column prevented full moment capacity development.",Minor damage until sudden boundary cracking at 169.0 kN with accompanying load drop. Panel remained largely intact until 222.4 kN. Diagonal and shear cracking initiated at 311.4 kN. Advanced damage at 22.9 mm deflection showed extensive cracking but structure maintained 222.4 kN capacity (71.5% of maximum) at 25.4 mm deflection. Maximum ductility of 20 achieved at 64% of maximum load.,"Strain profiles changed abruptly from approximately uniform to approximately flexural at boundary cracking (169.0 kN). Bearing load distributed along compression column decreased as horizontal cracks formed, with load progressively transferring down courses. Tension column showed double curvature bending with effective length reducing to two-thirds of bare frame length.",none,none
113,BF,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,7500.0,68.75,0.0287,0.0287,68.75,0.0,Formation of plastic hinges in both ends of beam and at bottom of columns with flexural behavior; no brittle shear failure of frame members,"Initial cracks in beam ends at 0.55% drift, cracks at column bottoms at 0.75% drift (at lap-splice end), cracks at column tops at 1.6% drift","Flexural mechanism with plastic hinges developing first in both beam ends, then at column bottoms",Beam end cracking -> column bottom cracking at lap splice location -> column top cracking -> fairly ductile behavior without severe joint cracking,none,none,none
114,S,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,two_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,running,mortar_bond,8.15,8.15,8.15,8.15,106.0,31.0,49.0,0,8.15,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,Custom mix: 1 part cement to 6 parts sand with 4mm maximum aggregate,8.33,2.3,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,25700.0,116,0.035,0.043,102,0.0,"Bed-joint sliding failure of infill panel with corner crushing, combined with plastic hinge formation in beam ends and column bottoms","Frame-panel interface separation at corners at 0.05% drift, horizontal cracks along bed joints throughout infill, beam cracks at 0.75% drift, column cracks at 1.0% drift","Sliding along bed joints due to relatively weak mortar shear strength, corner crushing at maximum load, frame members exhibiting flexural behavior",Interface cracking -> horizontal bed joint cracking throughout -> beam cracking -> column cracking -> spalling and crushing of concrete in beam ends and column bottoms beyond 3.5% drift -> corner crushing at 3.5% drift,none,none,none
115,DO,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,two_wythe,door,0.0,0.0,0.0,0.0,450,1000,400,0,49,running,mortar_bond,8.15,8.15,8.15,8.15,106.0,31.0,49.0,0,8.15,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,Custom mix: 1 part cement to 6 parts sand with 4mm maximum aggregate,8.33,2.3,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,15000.0,82,0.0247,0.043,69,0.0,"Combined failure: bed-joint sliding in east-ward direction and compression strut mechanism in west-ward direction, plus plastic hinges in frame members","Interface hairline cracks at 0.05% drift, horizontal crack at door top in eastern pier at 0.1% drift, inclined stair-stepped cracks in eastern pier at 0.5% drift, frame cracks at 0.75% drift",Asymmetric behavior with sliding of upper wall portion (east-ward) and compression strut formation from upper infill corner to lower door corner (west-ward),Interface cracks -> horizontal sliding crack at door level -> diagonal strut cracks in eastern pier -> frame member cracks -> triangular piece separation at 1.4% drift -> compression strut crushing at 1.75% drift,none,none,none
116,RWO,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,two_wythe,window,750,600,675,550,0.0,0.0,0.0,0.0,49,running,mortar_bond,8.15,8.15,8.15,8.15,106.0,31.0,49.0,0,8.15,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,Custom mix: 1 part cement to 6 parts sand with 4mm maximum aggregate,8.33,2.3,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,15500.0,90.45,0.022,0.043,70,0.0,"Combined bed-joint sliding at window top level and compression strut formation in masonry piers flanking the opening, with plastic hinges in frame members","Interface separation at 0.05% drift, frame cracks at 0.75% drift, horizontal sliding cracks in piers at window top at 1.0% drift, diagonal cracks in piers at 1.0% drift",Dual mechanism: bed-joint sliding along horizontal cracks at opening top and compression struts developing from upper infill corners to lower window corners,Interface separation -> frame cracking -> horizontal sliding cracks -> diagonal strut cracks -> corner crushing at 1.75% drift -> maximum strength at 2.2% drift -> triangular wall piece separation at 2.75% drift (relatively brittle behavior),none,none,none
117,LWO,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,two_wythe,window,1000,750,550,400,0.0,0.0,0.0,0.0,49,running,mortar_bond,8.15,8.15,8.15,8.15,106.0,31.0,49.0,0,8.15,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,Custom mix: 1 part cement to 6 parts sand with 4mm maximum aggregate,8.33,2.3,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,14500.0,84,0.014,0.014,84,0.0,"Combined bed-joint sliding mechanism above window and compression strut formation in masonry piers, with plastic hinges in frame members","Interface separation at 0.05% drift, horizontal cracks in piers at window top at 0.35-0.5% drift, frame cracks at 0.5% drift (at lap splice and opening bottom level), diagonal pier cracks at 1.0% drift",Bed-joint sliding in masonry zone above window combined with compression strut action in piers flanking the opening sides,Interface separation -> horizontal sliding cracks in both piers -> frame cracking at lap splice ends -> diagonal strut cracks (some through bricks) -> corner crushing at 1.4% drift (test stopped due to technical problems),none,none,none
118,EWO,0.5,https://doi.org/10.1002/tal.1115,Experimental evaluation of seismic performance of low-shear strength masonry infills with openings in reinforced concrete frames with deficient seismic details,"Ali Mansouri, Mohammad S. Marefat, Mohammad Khanmohammadi",2014,1450.0,2500.0,200.0,200.0,150.0,200.0,260,300,0.0,0.0,150,150,210,two_wythe,window,750,600,250,550,0.0,0.0,0.0,0.0,49,running,mortar_bond,8.15,8.15,8.15,8.15,106.0,31.0,49.0,0,8.15,20.0,4#10,1#10,2#10,1#10,250,#6@75,250,#6@75,#6@100,20,4#10,1#10,0#0,0#0,325,#6@50,325,#6@50,#6@75,20,4#12,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#6@50,0.0,0#0@0,0#0@0,0#0@0,0#0@0,21.9,0.0,0.0,0.0,438.3,645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,Custom mix: 1 part cement to 6 parts sand with 4mm maximum aggregate,8.33,2.3,0.0,cyclic,3,increasing,ACI T1.1-01 (2001),78.0,0.0,none,0,none,none,0.0,0.0,20000.0,89.45,0.0295,0.0595,68.5,0.0,"Combined bed-joint sliding and dual perpendicular compression strut formation in eastern pier, with plastic hinges in frame members","Initial infill cracks at 0.075% drift, frame-infill interface cracks at 0.15% drift, horizontal crack in eastern pier at 0.5% drift, frame cracks at 0.75% drift, perpendicular diagonal cracks in eastern pier",Asymmetric behavior with bed-joint sliding and two perpendicular compression struts developing in eastern masonry pier due to eccentric opening location,Infill cracks -> interface cracks -> horizontal sliding crack -> frame cracks (at lap splice and window bottom level) -> dual perpendicular diagonal strut cracks -> corner crushing at 1.4% drift -> triangular piece separation at 2.2% drift -> concrete spalling at 3.5% drift,none,none,none
119,1,0.5,https://doi.org/10.1061/(ASCE)0733-9445(1996)122:3(228),Experimental Evaluation of Masonry-Infilled RC Frames,"Armin B. Mehrabi, P. Benson Shing, Michael P. Schuller, James L. Noland",1996,1651,2489.2,177.8,177.8,228.6,152.4,457.5,277.8,0.0,0.0,304.8,304.8,609.6,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,4#12.7,1#12.7,2#12.7,1#12.7,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,19.05,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.35@76.2,19.05,4#19.05,2#19.05,4#12.07,2#19.05,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,0.0,0#0@0,0#0@0,0#0@0,0#0@0,30.9,21.93,28,0.0,420.6,661.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,monotonic,0,none,none,147,0.0,none,0,none,none,0.0,0.0,0.0,106.3,0.0425,0.0,0.0,0.0,Flexural failure mechanism with plastic hinges forming in columns,No infill cracks (bare frame); flexural cracks at column bases and beam ends,Yielding of longitudinal reinforcement at bottom sections of columns followed by beam end sections; concrete crushing at upper end of windward column and lower end of leeward column,"Initial yielding in column bottom reinforcement, subsequent yielding in beam end reinforcement, final concrete crushing in column ends at maximum load of 107 kN at 48.3 mm displacement, followed by constant lateral resistance plateau",Concentrated strains at column bases and beam-column joints with plastic hinge formation,none,none
120,2,0.5,https://doi.org/10.1061/(ASCE)0733-9445(1996)122:3(228),Experimental Evaluation of Masonry-Infilled RC Frames,"Armin B. Mehrabi, P. Benson Shing, Michael P. Schuller, James L. Noland",1996,1651,2489.2,177.8,177.8,228.6,152.4,457.5,277.8,0.0,0.0,304.8,304.8,609.6,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0375,running,mortar_bond,5,5,5,5,193.675,92.075,92.075,5,5,19.05,4#12.7,1#12.7,2#12.7,1#12.7,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,19.05,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.35@76.2,19.05,4#19.05,2#19.05,4#12.07,2#19.05,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,0.0,0#0@0,0#0@0,0#0@0,0#0@0,30.9,21.93,28,0.0,420.6,661.9,0.0,0.0,0.0,0.0,0.0,16.48,0.0,N,15.86,9.65,0.0,monotonic,0,none,none,147,0.0,none,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diagonal/sliding crack failure (D1) with horizontal bed joint sliding dominating resistance,"Diagonal/sliding cracks in infill initiated at approximately 45° angle in top compression corners, joined by horizontal sliding cracks along bed joints near midheight","Major slip in bed joints reduced lateral resistance considerably, followed by yielding of longitudinal reinforcement and crushing of infill","First major diagonal/sliding crack occurred during initial loading (data lost due to actuator malfunction), followed by major bed joint slip causing resistance drop, then yielding and infill crushing at higher displacements",Strain concentration along bed joint slip planes with limited frame-panel interaction; total strength approximately equal to bare frame flexural resistance plus infill sliding-shear strength,Frame from Specimen 1 was repaired with epoxy injection of cracks and cement paste patching of crushed concrete regions before installing hollow masonry infill panel,none
121,3,0.5,https://doi.org/10.1061/(ASCE)0733-9445(1996)122:3(228),Experimental Evaluation of Masonry-Infilled RC Frames,"Armin B. Mehrabi, P. Benson Shing, Michael P. Schuller, James L. Noland",1996,1651,2489.2,177.8,177.8,228.6,152.4,457.5,277.8,0.0,0.0,304.8,304.8,609.6,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0375,running,mortar_bond,5,5,5,5,193.675,92.075,92.075,5,5,19.05,4#12.7,1#12.7,2#12.7,1#12.7,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,19.05,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.35@76.2,19.05,4#19.05,2#19.05,4#12.07,2#19.05,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,0.0,0#0@0,0#0@0,0#0@0,0#0@0,30.9,21.93,28,0.0,420.6,661.9,0.0,0.0,0.0,0.0,0.0,15.58,0.0,N,15.98,15.1,0.0,monotonic,0,none,none,147.0,0.0,none,0,none,none,0.0,0.0,0.0,277.7,0.0021,0.0,0.0,0.0,Corner crushing failure (C7) with shear failure in windward columns,"Diagonal/sliding cracks developed at maximum lateral load in both directions, followed by shear cracks at top of windward columns","First diagonal/sliding crack at peak load caused considerable load drop, shear cracks appeared at column tops, load increased gradually until shear cracks widened significantly","Initial diagonal/sliding crack at 0.21% drift and 278 kN coinciding with maximum load, immediate load drop with shear cracking in columns, gradual load recovery until 3.3 mm displacement when column shear cracks widened considerably",High compressive strains at infill corners and upper windward column region; shear strain concentration in column plastic hinge zones,Frame from Specimen 2 was repaired a second time using epoxy crack injection and cement paste patching before installing solid concrete masonry blocks with full bed joint mortar coverage,none
122,4,0.5,https://doi.org/10.1061/(ASCE)0733-9445(1996)122:3(228),Experimental Evaluation of Masonry-Infilled RC Frames,"Armin B. Mehrabi, P. Benson Shing, Michael P. Schuller, James L. Noland",1996,1651,2489.2,177.8,177.8,228.6,152.4,457.5,277.8,0.0,0.0,304.8,304.8,609.6,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0375,running,mortar_bond,5,5,5,5,193.675,92.075,92.075,5,5,19.05,4#12.7,1#12.7,2#12.7,1#12.7,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,19.05,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.35@76.2,19.05,4#19.05,2#19.05,4#12.07,2#19.05,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,0.0,0#0@0,0#0@0,0#0@0,0#0@0,26.8,17.235,0.0,0.0,420.6,661.9,0.0,0.0,0.0,0.0,0.0,16.48,0.0,N,16.4,10.62,0.0,cyclic,3,increasing,custom,98.0,46,none,0,none,none,0.0,0.0,0.0,162.4,0.0078,0.0,0.0,0.0,Combined diagonal/sliding crack and column shear failure (D1 + E3) with bed joint sliding governing ultimate behavior,"Diagonal/sliding cracks in infill at approximately 45° angle in compression corners, horizontal sliding cracks along bed joints near midheight, crushing at corners and inside panel at high drift levels",Large slips along bed joints causing crushing and degradation of mortar joints; yielding initiated in column longitudinal reinforcement; crushing occurred in infill corners and interior at higher displacement amplitudes,"First major diagonal/sliding crack at 0.17% drift coinciding with maximum lateral loads of -134/-92 kN, progressive bed joint slip degradation, ultimate loads of -154/+162 kN at -7.1/+11.9 mm with cyclic load degradation faster than solid infill specimens",Strain concentration along horizontal bed joints with limited diagonal compression strut development; column yielding preceded beam yielding; energy dissipation lower than solid infill specimens,none,none
123,5,0.5,https://doi.org/10.1061/(ASCE)0733-9445(1996)122:3(228),Experimental Evaluation of Masonry-Infilled RC Frames,"Armin B. Mehrabi, P. Benson Shing, Michael P. Schuller, James L. Noland",1996,1651,2489.2,177.8,177.8,228.6,152.4,457.5,277.8,0.0,0.0,304.8,304.8,609.6,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0375,running,mortar_bond,5,5,5,5,193.675,92.075,92.075,5,5,19.05,4#12.7,1#12.7,2#12.7,1#12.7,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,19.05,4#15.875,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6.35@76.2,19.05,4#19.05,2#19.05,4#12.07,2#19.05,0.0,0#0@0,0.0,0#0@0,#6.35@64.5,0.0,0#0@0,0#0@0,0#0@0,0#0@0,20.9,18.068,28,0.0,420.6,661.9,0.0,0.0,0.0,0.0,0.0,15.58,0.0,none,17.57,13.85,0.0,cyclic,3,increasing,custom,98.0,46,none,0,none,none,0.0,0.0,0.0,267,0.0099,0.0,0.0,0.0,Corner crushing with column shear failure; diagonal compression strut mechanism partially developed before column failure,Diagonal/sliding cracks at maximum lateral loads followed immediately by shear cracks in columns; crushing developed in infill at higher displacement amplitudes,Diagonal/sliding cracks coinciding with peak loads immediately triggered shear cracks in windward columns; shear failure of columns prevented full development of effective diagonal strut load-resisting mechanism despite strong infill,"Initial diagonal/sliding cracks at 0.33% drift with loads of -205/+219 kN, immediate column shear cracking, maximum loads of -232/+267 kN at -15.2/+9.1 mm, crushing in infill corners as cycles increased, faster load degradation than weak infill but better energy dissipation capability",High compression strains in infill diagonal and corners; critical shear strains in upper column regions preventing full frame-panel interaction; column yielding detected before complete infill failure,none,none
